user_id,loan_amount_inr,existing_debt,annual_income,credit_score
USR_06240,17000,2769,811000,700
USR_06241,8000,2013,149000,653
USR_06242,83000,40980,145000,636
USR_06243,55000,10801,20000,711
USR_06244,12000,367,113000,593
USR_06245,36000,6209,321000,595
USR_06246,37000,19101,568000,520
USR_06247,41000,18327,83000,672
USR_06248,4000,1874,235000,665
USR_06249,60000,22244,376000,609
USR_06250,12000,1620,164000,587
USR_06251,15000,4233,26000,646
USR_06252,308000,53105,198000,656
USR_06253,29000,17193,299000,566
USR_06254,14000,8993,76000,513
USR_06255,2000,1544,132000,529
USR_06256,88000,23755,64000,548
USR_06257,5000,1611,20000,565
USR_06258,8000,4551,370000,644
USR_06259,15000,437,162000,655
USR_06260,90000,28544,584000,638
USR_06261,47000,31673,323000,675
USR_06262,18000,4391,122000,678
USR_06263,29000,3987,152000,673
USR_06264,12000,1714,256000,656
USR_06265,25000,3412,352000,576
USR_06266,23000,13423,210000,556
USR_06267,58000,4769,394000,610
USR_06268,57000,10971,128000,729
USR_06269,36000,14012,73000,814
USR_06270,15000,658,154000,689
USR_06271,46000,8532,191000,675
USR_06272,20000,11578,62000,724
USR_06273,7000,512,55000,755
USR_06274,14000,1755,232000,585
USR_06275,23000,5828,117000,850
USR_06276,54000,15070,142000,761
USR_06277,18000,3186,122000,554
USR_06278,6000,2177,549000,580
USR_06279,23000,10139,446000,847
USR_06280,24000,12206,60000,722
USR_06281,26000,5600,106000,608
USR_06282,55000,17503,321000,655
USR_06283,61000,23512,263000,702
USR_06284,12000,2824,157000,712
USR_06285,11000,3516,65000,745
USR_06286,7000,1670,94000,666
USR_06287,44000,12372,107000,669
USR_06288,93000,19208,203000,624
USR_06289,16000,7252,636000,584
USR_06290,17000,4179,93000,581
USR_06291,95000,14864,71000,639
USR_06292,36000,29929,149000,674
USR_06293,34000,4489,371000,548
USR_06294,6000,1269,51000,793
USR_06295,43000,3357,520000,601
USR_06296,8000,3471,141000,589
USR_06297,7000,1399,90000,648
USR_06298,15000,3015,45000,484
USR_06299,12000,4761,286000,675
USR_06300,17000,655,141000,580
USR_06301,5000,311,186000,515
USR_06302,57000,33390,79000,660
USR_06303,68000,37446,126000,659
USR_06304,3000,1036,110000,786
USR_06305,58000,20498,150000,662
USR_06306,9000,1106,95000,662
USR_06307,51000,9784,47000,652
USR_06308,20000,4692,1443000,469
USR_06309,22000,5896,54000,655
USR_06310,18000,3977,188000,646
USR_06311,74000,23038,39000,639
USR_06312,6000,3685,32000,591
USR_06313,40000,2164,176000,689
USR_06314,66000,16309,187000,581
USR_06315,45000,13781,446000,699
USR_06316,225000,14742,224000,677
USR_06317,12000,1495,144000,748
USR_06318,57000,25735,76000,617
USR_06319,19000,5520,539000,743
USR_06320,75000,13781,342000,664
USR_06321,21000,2051,60000,644
USR_06322,14000,7153,167000,590
USR_06323,81000,14486,182000,677
USR_06324,13000,1042,123000,616
USR_06325,5000,417,301000,648
USR_06326,13000,2501,316000,704
USR_06327,40000,3638,139000,647
USR_06328,88000,30766,130000,672
USR_06329,24000,2138,539000,755
USR_06330,82000,36089,343000,689
USR_06331,5000,2764,172000,602
USR_06332,14000,3001,44000,621
USR_06333,16000,106,214000,659
USR_06334,19000,5863,284000,798
USR_06335,23000,9442,17000,556
USR_06336,43000,19073,199000,663
USR_06337,14000,7698,116000,745
USR_06338,25000,12843,136000,693
USR_06339,21000,4315,78000,640
USR_06340,8000,1507,144000,529
USR_06341,19000,1113,495000,755
USR_06342,19000,8639,113000,616
USR_06343,18000,8854,352000,583
USR_06344,22000,8474,85000,667
USR_06345,23000,1502,298000,749
USR_06346,14000,8104,162000,678
USR_06347,78000,47667,215000,624
USR_06348,6000,1409,163000,667
USR_06349,10000,2451,271000,658
USR_06350,355000,180117,20000,617
USR_06351,7000,2798,52000,654
USR_06352,5000,1473,227000,592
USR_06353,45000,3557,31000,580
USR_06354,2000,199,106000,688
USR_06355,17000,9054,155000,622
USR_06356,188000,53847,83000,648
USR_06357,4000,807,93000,595
USR_06358,3000,358,202000,610
USR_06359,4000,119,364000,616
USR_06360,54000,19431,75000,608
USR_06361,67000,5813,102000,621
USR_06362,13000,2363,90000,663
USR_06363,43000,9010,23000,747
USR_06364,88000,25596,182000,703
USR_06365,131000,20988,343000,626
USR_06366,17000,495,367000,605
USR_06367,2000,1183,81000,525
USR_06368,9000,4138,59000,602
USR_06369,14000,947,165000,573
USR_06370,17000,4146,315000,653
USR_06371,18000,657,184000,766
USR_06372,67000,25754,205000,622
USR_06373,78000,7378,405000,548
USR_06374,18000,7664,90000,636
USR_06375,66000,34175,136000,619
USR_06376,31000,19707,601000,738
USR_06377,23000,4467,139000,518
USR_06378,54000,30680,59000,580
USR_06379,23000,16928,95000,703
USR_06380,172000,21608,76000,540
USR_06381,5000,475,216000,690
USR_06382,13000,4074,79000,603
USR_06383,19000,1364,202000,721
USR_06384,34000,17769,90000,646
USR_06385,78000,10312,29000,638
USR_06386,21000,10585,208000,691
USR_06387,5000,2428,183000,651
USR_06388,51000,9418,246000,563
USR_06389,46000,19001,94000,613
USR_06390,3000,1348,87000,536
USR_06391,21000,9752,224000,589
USR_06392,4000,293,548000,500
USR_06393,11000,5007,164000,813
USR_06394,8000,5074,228000,648
USR_06395,49000,18113,125000,687
USR_06396,24000,3296,47000,591
USR_06397,6000,1626,352000,686
USR_06398,53000,2823,336000,704
USR_06399,5000,371,287000,715
USR_06400,30000,4817,140000,644
USR_06401,9000,3513,262000,721
USR_06402,15000,2518,332000,607
USR_06403,36000,12397,594000,676
USR_06404,37000,14673,358000,653
USR_06405,83000,38480,171000,567
USR_06406,20000,1750,57000,521
USR_06407,29000,3202,184000,629
USR_06408,14000,851,199000,629
USR_06409,26000,11933,286000,631
USR_06410,34000,16973,480000,723
USR_06411,19000,10109,150000,746
USR_06412,3000,818,873000,696
USR_06413,30000,8930,39000,691
USR_06414,31000,12575,227000,644
USR_06415,11000,3783,85000,662
USR_06416,6000,2892,35000,680
USR_06417,96000,25594,138000,659
USR_06418,36000,12511,50000,691
USR_06419,17000,915,143000,653
USR_06420,7000,4320,167000,615
USR_06421,9000,6281,398000,668
USR_06422,81000,31524,48000,633
USR_06423,25000,5004,336000,751
USR_06424,12000,2717,176000,620
USR_06425,36000,4377,370000,850
USR_06426,9000,3109,115000,764
USR_06427,98000,65352,56000,570
USR_06428,85000,16938,61000,737
USR_06429,13000,1898,57000,641
USR_06430,11000,3567,238000,689
USR_06431,1000,81,530000,760
USR_06432,5000,459,103000,595
USR_06433,5000,741,269000,617
USR_06434,25000,11207,48000,702
USR_06435,15000,4504,188000,624
USR_06436,5000,478,277000,494
USR_06437,16000,8484,51000,717
USR_06438,36000,21337,138000,675
USR_06439,37000,12902,288000,648
USR_06440,3000,1352,15000,658
USR_06441,19000,2066,473000,806
USR_06442,5000,1184,215000,720
USR_06443,54000,37035,288000,589
USR_06444,48000,10241,116000,658
USR_06445,8000,1116,41000,733
USR_06446,10000,332,249000,731
USR_06447,13000,4067,152000,544
USR_06448,2000,383,166000,614
USR_06449,30000,5817,388000,570
USR_06450,16000,2219,299000,694
USR_06451,58000,18344,756000,586
USR_06452,7000,2274,184000,758
USR_06453,11000,630,93000,740
USR_06454,4000,1763,139000,632
USR_06455,8000,6653,226000,561
USR_06456,6000,4206,366000,594
USR_06457,59000,4764,50000,681
USR_06458,10000,2886,163000,709
USR_06459,24000,7392,589000,647
USR_06460,15000,2289,134000,470
USR_06461,6000,1187,342000,697
USR_06462,18000,6718,241000,508
USR_06463,40000,19288,349000,501
USR_06464,6000,380,85000,719
USR_06465,49000,4389,85000,566
USR_06466,9000,5125,165000,667
USR_06467,13000,1129,47000,656
USR_06468,37000,3103,131000,593
USR_06469,11000,1656,199000,664
USR_06470,22000,5794,678000,611
USR_06471,16000,5490,224000,653
USR_06472,25000,6315,268000,622
USR_06473,2000,476,413000,614
USR_06474,3000,270,75000,603
USR_06475,40000,757,142000,587
USR_06476,62000,17471,1132000,709
USR_06477,8000,2549,152000,618
USR_06478,17000,708,397000,570
USR_06479,29000,7195,351000,621
USR_06480,44000,37208,49000,613
USR_06481,2000,72,208000,622
USR_06482,9000,700,183000,699
USR_06483,15000,3529,211000,606
USR_06484,44000,22545,89000,623
USR_06485,267000,14661,66000,695
USR_06486,17000,4085,111000,681
USR_06487,5000,2248,150000,601
USR_06488,32000,8873,419000,717
USR_06489,82000,2930,696000,713
USR_06490,24000,3224,497000,708
USR_06491,8000,1913,323000,671
USR_06492,57000,27180,72000,637
USR_06493,42000,17907,117000,574
USR_06494,7000,334,192000,553
USR_06495,32000,14451,98000,644
USR_06496,59000,29331,258000,650
USR_06497,71000,17569,289000,631
USR_06498,20000,579,249000,642
USR_06499,15000,2051,369000,745
USR_06500,75000,21860,78000,763
USR_06501,6000,365,343000,572
USR_06502,34000,20786,93000,670
USR_06503,5000,277,76000,653
USR_06504,63000,21762,249000,697
USR_06505,17000,5377,430000,771
USR_06506,78000,46349,240000,803
USR_06507,36000,1194,165000,700
USR_06508,6000,1921,208000,652
USR_06509,91000,25927,181000,624
USR_06510,103000,22536,66000,824
USR_06511,53000,6841,60000,596
USR_06512,10000,849,152000,707
USR_06513,16000,3949,173000,631
USR_06514,25000,4812,164000,556
USR_06515,10000,3163,279000,770
USR_06516,119000,15151,136000,528
USR_06517,25000,4777,255000,499
USR_06518,1000,193,144000,699
USR_06519,30000,2837,699000,628
USR_06520,15000,5512,173000,680
USR_06521,20000,2069,1058000,649
USR_06522,15000,4761,215000,692
USR_06523,49000,3183,137000,629
USR_06524,67000,14185,79000,713
USR_06525,29000,6380,51000,715
USR_06526,15000,1231,73000,758
USR_06527,21000,4904,80000,738
USR_06528,22000,13127,223000,642
USR_06529,9000,3655,106000,698
USR_06530,39000,2008,189000,679
USR_06531,34000,23168,453000,679
USR_06532,102000,18705,151000,557
USR_06533,77000,18472,858000,702
USR_06534,11000,7195,63000,692
USR_06535,50000,4961,144000,777
USR_06536,8000,1429,105000,731
USR_06537,44000,3434,344000,660
USR_06538,13000,3833,27000,642
USR_06539,7000,4036,51000,579
USR_06540,29000,3996,149000,777
USR_06541,1000,43,563000,575
USR_06542,3000,817,194000,519
USR_06543,18000,11936,55000,712
USR_06544,23000,3027,62000,656
USR_06545,15000,5497,620000,668
USR_06546,4000,1493,99000,663
USR_06547,9000,1165,76000,575
USR_06548,32000,4654,530000,675
USR_06549,39000,12567,365000,627
USR_06550,21000,3764,451000,617
USR_06551,70000,16912,76000,749
USR_06552,32000,10560,48000,705
USR_06553,10000,3738,181000,488
USR_06554,16000,3576,212000,665
USR_06555,5000,3113,217000,724
USR_06556,19000,7332,531000,562
USR_06557,66000,14028,40000,589
USR_06558,43000,25980,323000,720
USR_06559,89000,38105,67000,618
USR_06560,16000,1104,322000,511
USR_06561,84000,45587,111000,733
USR_06562,18000,900,84000,637
USR_06563,95000,38763,99000,676
USR_06564,21000,1741,51000,646
USR_06565,44000,3126,168000,728
USR_06566,96000,38490,87000,573
USR_06567,18000,6644,305000,696
USR_06568,27000,2837,271000,742
USR_06569,79000,1615,628000,555
USR_06570,19000,6211,218000,598
USR_06571,5000,876,246000,765
USR_06572,187000,25391,498000,725
USR_06573,13000,1978,98000,592
USR_06574,25000,12712,49000,564
USR_06575,69000,14688,191000,669
USR_06576,11000,977,52000,673
USR_06577,8000,1781,1159000,645
USR_06578,28000,9734,521000,813
USR_06579,3000,912,919000,695
USR_06580,16000,3302,171000,591
USR_06581,28000,7845,252000,724
USR_06582,16000,1467,112000,654
USR_06583,4000,270,329000,602
USR_06584,108000,13808,61000,713
USR_06585,24000,10143,21000,753
USR_06586,92000,24046,86000,665
USR_06587,16000,1380,50000,581
USR_06588,9000,1805,530000,657
USR_06589,28000,4088,695000,583
USR_06590,17000,1766,52000,665
USR_06591,6000,1523,457000,702
USR_06592,95000,35773,348000,511
USR_06593,11000,1021,46000,700
USR_06594,3000,1114,119000,623
USR_06595,83000,8216,102000,610
USR_06596,13000,3381,296000,557
USR_06597,11000,1240,60000,574
USR_06598,3000,370,150000,773
USR_06599,125000,21272,94000,709
USR_06600,6000,582,237000,740
USR_06601,23000,12598,136000,589
USR_06602,54000,15117,106000,775
USR_06603,33000,4510,137000,645
USR_06604,20000,841,829000,594
USR_06605,4000,1999,116000,574
USR_06606,9000,2695,70000,576
USR_06607,26000,9445,259000,597
USR_06608,10000,1687,145000,587
USR_06609,26000,5229,52000,713
USR_06610,43000,8587,970000,832
USR_06611,57000,15316,122000,632
USR_06612,6000,2110,120000,634
USR_06613,198000,12738,184000,519
USR_06614,47000,19568,649000,585
USR_06615,21000,3038,42000,536
USR_06616,65000,30856,202000,706
USR_06617,234000,105628,864000,785
USR_06618,5000,948,180000,574
USR_06619,17000,836,60000,635
USR_06620,2000,1093,99000,632
USR_06621,26000,11824,192000,697
USR_06622,31000,8577,471000,657
USR_06623,21000,10081,124000,798
USR_06624,11000,2512,315000,597
USR_06625,2000,399,51000,712
USR_06626,32000,16684,51000,608
USR_06627,94000,9749,110000,537
USR_06628,12000,3540,514000,749
USR_06629,34000,17824,171000,781
USR_06630,4000,450,205000,678
USR_06631,34000,2267,203000,605
USR_06632,14000,4161,395000,570
USR_06633,10000,1401,99000,689
USR_06634,10000,2164,282000,501
USR_06635,14000,4787,83000,711
USR_06636,32000,16649,795000,620
USR_06637,5000,343,85000,619
USR_06638,14000,1478,80000,574
USR_06639,21000,5401,252000,549
USR_06640,7000,408,173000,645
USR_06641,132000,70867,211000,663
USR_06642,9000,190,195000,643
USR_06643,11000,3734,68000,726
USR_06644,8000,2224,591000,654
USR_06645,133000,18113,332000,700
USR_06646,38000,18375,482000,547
USR_06647,8000,3096,106000,619
USR_06648,66000,16998,227000,753
USR_06649,26000,2370,190000,718
USR_06650,28000,18843,401000,673
USR_06651,15000,789,411000,623
USR_06652,10000,918,189000,584
USR_06653,30000,10367,48000,612
USR_06654,12000,640,675000,694
USR_06655,135000,2756,253000,511
USR_06656,6000,552,100000,775
USR_06657,102000,10117,225000,736
USR_06658,19000,503,48000,735
USR_06659,29000,12833,378000,693
USR_06660,50000,8606,50000,657
USR_06661,11000,3421,136000,676
USR_06662,52000,8925,197000,624
USR_06663,1000,276,373000,798
USR_06664,10000,1167,177000,640
USR_06665,8000,3356,270000,616
USR_06666,6000,902,159000,631
USR_06667,17000,358,158000,599
USR_06668,32000,15395,174000,706
USR_06669,44000,8713,139000,613
USR_06670,28000,3189,42000,641
USR_06671,11000,4716,88000,743
USR_06672,31000,6924,197000,724
USR_06673,24000,6680,133000,578
USR_06674,56000,25890,143000,732
USR_06675,47000,18783,125000,550
USR_06676,22000,7229,81000,544
USR_06677,8000,1682,109000,627
USR_06678,11000,2289,127000,670
USR_06679,12000,3969,163000,634
USR_06680,16000,2814,222000,680
USR_06681,28000,12749,140000,623
USR_06682,45000,7621,71000,505
USR_06683,20000,7756,53000,636
USR_06684,22000,10318,1300000,543
USR_06685,25000,3754,65000,650
USR_06686,13000,5329,107000,562
USR_06687,8000,1550,246000,686
USR_06688,3000,980,217000,744
USR_06689,10000,3943,246000,528
USR_06690,35000,4024,114000,507
USR_06691,10000,2134,196000,628
USR_06692,17000,5377,170000,729
USR_06693,35000,201,126000,660
USR_06694,37000,10385,198000,620
USR_06695,7000,1025,378000,574
USR_06696,59000,16411,159000,700
USR_06697,68000,36904,160000,757
USR_06698,7000,1798,382000,519
USR_06699,9000,751,351000,670
USR_06700,72000,20496,577000,828
USR_06701,19000,1841,39000,607
USR_06702,2000,540,335000,636
USR_06703,5000,1145,263000,647
USR_06704,17000,7914,80000,621
USR_06705,6000,3301,199000,726
USR_06706,14000,3707,377000,776
USR_06707,22000,865,83000,530
USR_06708,95000,24857,231000,584
USR_06709,16000,3455,326000,737
USR_06710,64000,18309,69000,692
USR_06711,91000,9900,145000,680
USR_06712,92000,22743,207000,698
USR_06713,29000,3674,86000,656
USR_06714,3000,237,80000,683
USR_06715,34000,14722,146000,627
USR_06716,62000,29916,309000,634
USR_06717,20000,1402,272000,643
USR_06718,126000,30356,81000,621
USR_06719,52000,3381,274000,682
USR_06720,38000,26814,83000,670
USR_06721,65000,23769,44000,519
USR_06722,30000,651,121000,635
USR_06723,1000,498,399000,651
USR_06724,13000,2601,275000,757
USR_06725,72000,49055,162000,629
USR_06726,9000,4915,116000,656
USR_06727,17000,520,119000,644
USR_06728,7000,982,177000,742
USR_06729,131000,67723,69000,566
USR_06730,118000,29876,123000,595
USR_06731,9000,2007,136000,590
USR_06732,25000,11354,55000,650
USR_06733,11000,1100,83000,545
USR_06734,40000,6667,226000,752
USR_06735,36000,5410,163000,679
USR_06736,49000,5399,127000,690
USR_06737,30000,7881,78000,797
USR_06738,414000,2531,574000,625
USR_06739,7000,1728,83000,709
USR_06740,3000,900,199000,690
USR_06741,14000,5811,110000,757
USR_06742,4000,982,167000,698
USR_06743,4000,243,234000,614
USR_06744,8000,1934,54000,679
USR_06745,8000,1326,161000,604
USR_06746,8000,3051,421000,617
USR_06747,36000,15736,666000,649
USR_06748,13000,7395,146000,636
USR_06749,18000,5489,168000,587
USR_06750,53000,30133,954000,491
USR_06751,10000,896,403000,670
USR_06752,16000,3580,99000,675
USR_06753,31000,1580,99000,675
USR_06754,3000,671,349000,783
USR_06755,2000,771,72000,542
USR_06756,31000,7974,388000,758
USR_06757,36000,16183,212000,824
USR_06758,173000,53763,246000,773
USR_06759,25000,5401,132000,625
USR_06760,49000,25499,98000,681
USR_06761,18000,5027,524000,596
USR_06762,29000,5016,133000,602
USR_06763,116000,10181,117000,770
USR_06764,2000,74,152000,698
USR_06765,33000,5532,189000,703
USR_06766,186000,137987,71000,571
USR_06767,29000,14412,103000,546
USR_06768,114000,34729,99000,723
USR_06769,11000,6751,320000,679
USR_06770,21000,2549,80000,629
USR_06771,22000,7416,39000,771
USR_06772,2000,225,33000,691
USR_06773,6000,657,50000,590
USR_06774,7000,3700,483000,514
USR_06775,50000,12598,164000,691
USR_06776,52000,24781,243000,617
USR_06777,30000,9319,249000,640
USR_06778,50000,19306,170000,634
USR_06779,18000,5260,153000,750
USR_06780,73000,15818,375000,708
USR_06781,22000,13779,182000,643
USR_06782,23000,3224,498000,641
USR_06783,16000,7832,267000,670
USR_06784,43000,9164,99000,742
USR_06785,14000,3025,109000,655
USR_06786,58000,6459,90000,609
USR_06787,7000,2304,431000,565
USR_06788,7000,198,117000,644
USR_06789,43000,7580,85000,566
USR_06790,20000,1773,210000,673
USR_06791,13000,9453,150000,681
USR_06792,53000,28595,206000,733
USR_06793,12000,3915,738000,635
USR_06794,18000,484,337000,722
USR_06795,89000,9901,166000,762
USR_06796,102000,7985,52000,655
USR_06797,106000,56990,109000,806
USR_06798,16000,7500,287000,750
USR_06799,75000,23510,63000,616
USR_06800,8000,1502,902000,850
USR_06801,8000,2113,164000,645
USR_06802,2000,329,169000,747
USR_06803,117000,44029,95000,693
USR_06804,9000,1365,242000,671
USR_06805,19000,2648,64000,741
USR_06806,8000,2599,919000,660
USR_06807,44000,7031,466000,644
USR_06808,15000,1960,357000,646
USR_06809,5000,67,53000,569
USR_06810,34000,3480,191000,724
USR_06811,5000,1344,428000,603
USR_06812,9000,4339,261000,664
USR_06813,2000,324,73000,651
USR_06814,5000,1029,96000,692
USR_06815,26000,3917,113000,649
USR_06816,3000,758,100000,631
USR_06817,5000,2578,552000,679
USR_06818,21000,8563,35000,673
USR_06819,12000,4409,275000,575
USR_06820,161000,54281,57000,642
USR_06821,137000,66239,75000,738
USR_06822,9000,849,32000,822
USR_06823,38000,12535,104000,530
USR_06824,46000,6163,545000,707
USR_06825,12000,1042,201000,657
USR_06826,4000,1052,62000,608
USR_06827,21000,4419,367000,620
USR_06828,18000,1730,435000,584
USR_06829,14000,4859,176000,554
USR_06830,34000,14261,828000,676
USR_06831,10000,1171,314000,774
